Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S,TimeL
735798.378810185,16.34,69.71,33.6,23.6,181.6,1020,177.3,0.0156516093757855,0.528363968591673,0.803194993412385,1.2366,4.1374,0.9648,0.8836,0.4044,3.1116,9.1874,1.3434,2.60242,159.94078,11.766,19.398,459.1516,14.428,81.514,0.482,735798.128810185
735798.381921296,16.2,70.2875,33,23.25,181.375,1020,171.125,0.0156409175323904,0.538177473661345,0.815491875274484,1.2355,4.064,0.88925,0.85975,0.38275,2.766,8.8795,1.28175,2.59475,156.22225,12.5025,18.03,458.12475,14.3775,81.74,0.5985,735798.131921296
735798.384710648,16.175,70.825,32,22.75,181.5,1020,160.25,0.0157353856647262,0.555835847199011,0.833857348185411,1.342,4.346,0.64475,0.68275,0.35475,3.374,9.0985,0.97425,2.6103,156.096575,13.76,17.1075,455.3605,14.485,81.6175,0.3905,735798.134710648
735798.3875,16.35,70.675,30.25,22,180.75,1020,141.75,0.0158812531774671,0.588854202798011,0.862603305785124,1.2795,4.46525,0.61275,0.68975,0.3405,3.26275,8.839,0.9915,2.51285,154.333825,15.65,16.735,447.96275,15,80.0075,0.61,735798.1375
735798.390622685,16.5,70.07,31.6,22.8,180.5,1020,166.7,0.0158938288894015,0.562955254942768,0.831940951012097,1.30575,4.366,0.7188,0.7616,0.3648,3.267,9.0304,1.0976,2.59686,156.96302,12.552,16.638,456.5468,14.726,80.912,0.8832,735798.140622685
735798.394097222,16.4,70.17,32.6,23,181,1020,164,0.015822124306941,0.545128706419029,0.824275362318841,1.3138,4.376,0.7174,0.6858,0.3308,3.6084,9.2,1.0302,2.65506,214.03308,12.958,17.844,453.97,14.762,80.862,0.5276,735798.144097222
735798.397207755,16.4,69.2625,31.5,23,180.75,1020,170.125,0.0156112647639082,0.564805179789571,0.824275362318841,1.20375,4.24575,0.60525,0.63,0.31575,3.118,8.5685,0.8825,2.6264,199.05035,11.57,18.6225,456.47925,14.6375,80.3925,0.58825,735798.147207755
735798.400347222,16.26,70,32.2,22.4,181.8,1020,170.6,0.0156164098561953,0.552732853828526,0.847272128398611,1.2682,4.3382,0.684,0.6598,0.3192,3.2404,8.97475,0.9808,2.70416,237.96742,12.276,18.108,456.8218,14.35,81.656,0.60025,735798.150347222
735798.403460648,16.05,71.35,35.25,23.5,181.375,1020,180.25,0.0157284849885399,0.502973471347918,0.806708388230127,1.2925,4.3745,0.9165,0.74275,0.35075,3.35633333333333,9.5,1.164,2.8613,318.40445,11.37,17.8375,460.33125,14.25,82.4725,0.3425,735798.153460648
735798.406597222,15.92,71.85,35.9,24,181.4,1020,183,0.0157048982840943,0.493271857348792,0.789141414141414,1.2914,4.4172,0.9172,0.8042,0.3546,3.4088,9.4634,1.1918,2.8775,284.99672,11.62,17.536,461.735,14.228,82.59,0.4472,735798.156597222
735798.409710648,15.9,71.9875,34,24,182.5,1020,182.375,0.0157147865718397,0.522055286761169,0.789141414141414,1.23625,4.3545,0.86075,0.75425,0.34525,3.35925,9.0165,1.16825,2.8072,211.762425,11.7675,17.1275,463.1895,14.1325,82.99,0.55425,735798.159710648
735798.412851852,15.9,72.26,33,23.8,182.4,1020,179.8,0.0157742730013008,0.538177473661345,0.7961682037769,1.2306,4.3924,0.755,0.6878,0.3256,3.194,9.0494,1.0648,2.76946,185.2627,11.82,16.744,462.2068,14.154,83.034,0.3952,735798.162851852
735798.415962095,15.9,72.425,32,23,181.75,1020,168,0.0158102923072129,0.555555555555556,0.824275362318841,1.26575,4.27425,0.718,0.66725,0.30925,3.10425,8.958,1.00575,2.67285,163.995725,12.9425,16.22,459.10825,14.225,82.9325,0.39275,735798.165962095
735798.419083333,15.9,72.46,32,22,182.3,1020,165.2,0.0158179327660428,0.555555555555556,0.862603305785124,1.2536,4.3212,0.6302,0.59,0.2794,3.4066,8.927,0.8812,2.68202,164.1927,13.034,15.372,457.6034,14.162,83.152,0.5108,735798.169083333
735798.422216435,15.9625,72.8125,31,21.5,181.5,1020,147.625,0.0159479046880355,0.574363124831387,0.883592417683327,1.2755,4.42625,0.468,0.50325,0.231,3.0835,8.8405,0.7335,2.523825,156.81545,15.175,14.44,451.75425,14.39,82.9925,0.2,735798.172216435
735798.425333333,16.31,71.77,30.6,21.6,181.4,1020,141.8,0.0160830664397072,0.58194781670328,0.879394595303686,1.2486,4.4054,0.5658,0.5616,0.2548,3.5312,8.9012,0.8534,2.4802,153.38884,15.646,13.956,451.5216,14.92,81.096,0.1812,735798.175333333
735798.428466435,16.275,71.1,31.5,22,181.375,1020,157,0.0158977170522236,0.564805179789571,0.862603305785124,1.22125,4.3875,0.55925,0.556666666666667,0.2475,3.431,9.113,0.80375,2.58465,165.320125,14.405,13.64,455.75,14.4075,82.4325,0.442,735798.178466435
735798.431594907,16.1,71.76,31,21.6,181.1,1020,150.5,0.01587105243132,0.574054804023587,0.879394595303686,1.219,4.3072,0.5152,0.5182,0.245,3.2508,8.7606,0.7248,2.53054,164.98708,15.59,12.794,453.1566,14.238,83.114,0.382,735798.181594907
735798.435069444,16,72.54,30.5,21,180.4,1020,140.1,0.015937072901002,0.583888721460581,0.90458152958153,1.2324,4.3326,0.5142,0.4948,0.2372,3.1936,8.6742,0.7834,2.40516,157.87988,16.748,11.78,450.4832,14.33,83.02,0.1114,735798.185069444
735798.438188657,15.95,72.65,30.75,21.5,180.5,1020,144.625,0.0159102897068015,0.578987936948395,0.883592417683327,1.26925,4.20625,0.625,0.5265,0.1985,2.96725,8.87675,0.794666666666667,2.38105,153.518925,15.8075,11.255,450.97725,14.2975,82.9575,0.44425,735798.188188657
735798.4413125,15.9,72.39,31,21.8,181.2,1020,144.2,0.0158026518483831,0.574301460669827,0.870998950544405,1.3082,4.334,0.6242,0.5252,0.2394,3.5442,9.097,0.8958,2.39118,154.44168,16.166,10.97,450.4768,14.23,82.86,0.2554,735798.1913125
735798.444784722,15.91,72.26,31.4,22,180.6,1020,133.8,0.0157865619395177,0.566655104636374,0.862603305785124,1.304,4.3442,0.563,0.5038,0.2114,3.5064,8.9828,0.7926,2.40196,166.80018,17.38,11.202,448.3716,14.388,82.272,0.2202,735798.194784722
735798.447899306,15.975,71.8,32,22,180.5,1020,132.5,0.0157493347943242,0.555555555555556,0.862603305785124,1.249,4.38575,0.6565,0.519,0.21675,3.46275,8.592,0.8205,2.372525,182.92895,17.7425,11.455,447.66875,14.4675,81.695,0.41325,735798.197899306
735798.451041667,15.95,71.73,32,22,179.9,1020,126.7,0.0157044020003793,0.555555555555556,0.862603305785124,1.2882,4.3344,0.6414,0.5276,0.2156,3.4736,9.071,0.8542,2.38732,190.75252,18.664,11.256,446.19,14.422,81.888,0.0492,735798.201041667
735798.454155093,16,71.3875,32.75,22,180.5,1020,128.875,0.0156838680965024,0.542521994134897,0.862603305785124,1.344,4.457,0.9075,0.7185,0.27325,3.41775,8.9865,1.19425,2.372275,215.910475,18.22,10.945,447.38125,14.455,81.6025,0.3565,735798.204155093
735798.457280093,15.94,71.83,37.3,23.8,180.6,1020,166.5,0.0156971446181212,0.47440456171639,0.7961682037769,1.2988,4.3668,1.0122,0.7358,0.3648,3.7658,9.2262,1.2736,2.78088,245.67794,11.212,13.496,452.2316,14.172,82.464,0.3294,735798.207280093
735798.460413773,15.8,72.4875,37,24.5,181.125,1020,170.125,0.0157229025358541,0.479288812622146,0.773601398601399,1.387,4.50366666666667,1.11425,0.9245,0.3425,4.065,9.507,1.3735,2.778875,241.056875,11.775,15.9175,453.3395,14.135,83.3575,0.198,735798.210413773
735798.463537037,15.78,71.42,32.5,23,181.8,1020,154,0.0154686967764514,0.546839779097844,0.824275362318841,1.3144,4.4358,0.6692,0.5994,0.2518,4.063,9.347,0.8952,2.431,219.43128,14.844,15.506,454.4732,14.224,82.356,0.363,735798.213537037
735798.467012732,15.46,71.6,35.2,24.2,183.2,1020,187.3,0.0152078233108647,0.504648407927478,0.783238910847606,1.277,4.4314,0.8066,0.7218,0.2948,3.928,9.299,1.2102,2.60876,277.62898,11.42,15.616,461.59,13.908,83.066,0.469,735798.217012732
735798.470128762,15.1625,73.05,36.5,24.75,183.25,1020,197.625,0.0152113341446437,0.484947312904302,0.76489898989899,1.299,4.30575,0.8875,0.74825,0.30875,3.72125,9.53825,1.1755,2.684675,326.151275,9.5875,16.64,467.629,13.41,84.365,0.3345,735798.220128762
735798.473256944,15.05,74.09,36.3,24.3,183.4,1020,193,0.0153052229782617,0.487986360887571,0.779378478664193,1.2594,4.4286,0.9244,0.7722,0.3274,3.6668,9.4882,1.3056,3.35748,229.72698,9.886,17.098,466.4516,13.496,84.846,0.3582,735798.223256944
735798.476729167,15.01,73.55,34.6,24,185,1020,206.9,0.0151555475189885,0.512568898527153,0.789141414141414,1.1828,4.3174,1.1064,0.9154,0.4004,3.315,9.1428,1.4858,2.96536,175.63972,7.984,16.664,474.2984,13.154,85.208,0.1375,735798.226729167
735798.479846644,14.725,75.2375,35.5,24.5,185,1020,214.875,0.0152205635934199,0.499118165784832,0.772979797979798,1.165,4.365,1.20775,0.97575,0.39,3.21833333333333,9.61033333333333,1.6255,2.896225,183.67295,8.0625,16.295,476.09575,12.8325,87.0875,0.20025,735798.229846644
735798.482647569,14.725,76.15,37.75,25.25,186,1020,204.875,0.0153982691313266,0.468940360847548,0.749358974358974,1.1055,4.30575,1.46525,1.1235,0.39575,3.042,9.3895,1.9265,4.193625,202.402125,8.7,16.1975,478.5,13.1575,86.805,0.49075,735798.232647569
735798.485756944,14.59,75.74,33.9,24,186.6,1020,228.8,0.0152125445413179,0.524241400251902,0.789703557312253,1.0146,4.2844,0.8122,0.8642,0.3424,2.7784,8.3156,1.3286,2.7237,180.00712,7.006,15.528,481.1134,12.78,87.24,0.3612,735798.235756944
735798.488874422,14.3875,77.225,33,23,186,1020,236.375,0.0153054100707559,0.538177473661345,0.824275362318841,1.0265,4.31425,0.9565,0.915,0.37675,2.6405,8.77975,1.557,2.675625,171.82835,7.4725,14.7925,479.2395,12.62,88.3725,0.25775,735798.238874422
735798.491663773,14.35,78.3375,34.75,24,185.375,1020,221.875,0.0154733476695117,0.510255715189302,0.789141414141414,1.03225,4.3225,1.2605,0.98825,0.42175,3.03825,9.16875,1.65525,2.88715,181.215475,7.5525,14.8475,481.15425,12.6375,88.6625,0.332,735798.241663773
735798.494791667,14.4,78.06,36.6,24.2,186,1020,231.2,0.0154652006702033,0.483714614444665,0.782676767676768,1.0688,4.2814,1.1684,0.9402,0.3762,3.2744,9.2942,1.633,3.0258,188.94196,7.244,14.804,484.925,12.53,88.974,0.3708,735798.244791667
735798.497893519,14.4,77.575,38.375,25,187,1020,236.625,0.0153601570157729,0.460342964587447,0.756818181818182,1.054,4.19525,1.2265,0.99675,0.381,3.01625,9.267,1.6825,3.525075,190.5334,5.9275,14.9625,489.65825,12.38,89.0575,0.389,735798.247893519
735798.50068287,14.425,75.65,37.75,25,188.5,1020,256.5,0.0150265004269243,0.468269627862158,0.756818181818182,0.9245,3.9515,1.311,0.998,0.3885,2.75,8.60925,1.73725,3.52885,192.859275,3.655,14.5575,501.623,12.105,88.9225,0.298,735798.25068287
735798.503469329,14.3375,77.55,37.25,24.75,189,1020,244.125,0.0152990650252914,0.474976957716064,0.76489898989899,1.1105,4.1695,1.03675,1.7235,0.641,3.65125,10.028,1.80575,3.16665,197.7464,5.8,13.6075,489.7355,12.2225,89.2075,0.47875,735798.253469329
735798.506255787,14.625,76.9125,36.25,24.75,189.5,1020,254.25,0.0154659726641994,0.488391617423876,0.76489898989899,0.9635,4.1015,1.0565,1.10533333333333,0.48375,2.724,8.49775,1.624,3.142425,240.78385,4.465,13.335,495.1125,12.5575,89.2625,0.7385,735798.256255787
735798.509372685,14.72,75.81,36.6,25,189.4,1020,261.6,0.0153299996551032,0.483569591096473,0.756818181818182,1.0438,3.9784,0.9906,1.3046,0.4966,3.0858,9.3718,1.6564,3.12282,253.17688,4.076,13.378,493.6564,12.462,88.748,0.6554,735798.259372685
735798.512847222,15.2,74.87,35.6,24.6,188.3,1020,262.2,0.0156280781283502,0.497819170937451,0.769747474747475,1.09,3.9728,0.8262,1.2708,0.4988,3.0816,9.4298,1.403,3.06338,244.37604,3.992,14.74,493.53,12.716,88.774,0.7948,735798.262847222
735798.515960648,15.55,75.7,33.75,23.5,185,1020,249.125,0.0161586735474328,0.525910592324255,0.806708388230127,1.16325,3.7495,0.67175,0.90625,0.3735,3.346,9.3655,1.16333333333333,2.806075,162.511325,3.8925,16.42,473.119,13.075,88.9825,0.81925,735798.265960648
735798.51908912,15.78,74.33,34.9,23.6,187,1020,261.5,0.0161021205376262,0.508179038859389,0.803194993412385,1.2384,3.8604,0.7338,1.0328,0.398,3.4562,10.9494,1.1916,2.91044,191.29205,4.264,17.35,482.4634,13.212,88.532,0.7468,735798.26908912
735798.53541088,17.7,69.675,35.75,24,183.625,1020,249.5,0.0170417397290013,0.495477043864141,0.789141414141414,1.24225,3.69025,0.77625,0.77925,0.27925,2.94975,9.01625,1.20075,3.36415,134.46045,5.8875,15.925,468.19375,14.1325,87.7175,0.935,735798.28541088
735798.538534722,18.11,69.12,35.8,23.8,182.7,1020,252.7,0.0173667001794356,0.494748819480002,0.7961682037769,1.1196,3.7115,0.6912,0.6542,0.2404,2.5116,8.7822,0.9794,3.24052,129.292,6.298,15.068,465.5682,14.466,87.596,0.8492,735798.288534722
735798.542011574,18.82,67.12,32.6,22.4,180.6,1020,232.7,0.017565676097663,0.545333154441314,0.847272128398611,1.1586,3.5708,0.4854,0.4582,0.1828,3.1546,9.2008,0.779,2.60756,122.16114,8.976,13.74,451.17,14.782,87.13,0.7232,735798.292011574
735798.545127315,19.3875,65.4875,32,22.5,180,1020,224.875,0.017818195526434,0.555555555555556,0.843439334051982,1.272,3.5355,0.79475,0.65425,0.22425,3.58725,9.55325,1.33675,2.5224,127.9319,8.74,13.465,445.82075,15.11,86.3925,0.87675,735798.295127315
735798.548268518,20.09,63.22,34,24,179.5,1020,230.6,0.0179589325456148,0.522008555784647,0.789141414141414,1.3178,3.6702,0.9708,0.6344,0.2212,4.0482,9.9664,1.4346,2.72508,135.97172,7.694,17.102,444.1516,15.644,84.726,0.7728,735798.298268518
735798.551385996,20.9375,60.6375,36,24,178.625,1020,225,0.0181365591609221,0.491835921943449,0.789141414141414,1.24725,3.71525,0.7405,0.52325,0.20925,3.544,9.629,1.24525,3.12905,133.54005,8.7925,19.07,443.91875,16.12,83.225,0.83225,735798.301385996
735798.554511574,21.98,57.2,34.2,24,178.6,1020,221,0.0182640459189787,0.51873738742809,0.789141414141414,1.2634,3.7004,0.5996,0.5098,0.191,3.5164,9.7805,1.095,2.83034,127.2731,9.5,19.374,441.6366,16.512,81.88,0.557,735798.304511574
735798.557986111,23.19,53.17,33,24,177.7,1020,206.2,0.0182398366219298,0.538381921683629,0.789141414141414,1.2258,3.6148,0.4896,0.4448,0.1718,3.14525,9.3092,0.9062,2.66616,124.27994,11.832,18.976,434.9184,17.128,79.086,0.9134,735798.307986111
735798.561105324,24.35,50.05,32.25,24,175.75,1020,206.125,0.0184525327148568,0.551211035082003,0.789141414141414,1.18425,3.654,0.50375,0.40925,0.15775,3.509,9.50925,0.94,2.61675,116.47755,13.1575,17.3825,432.452,17.96,75.3675,0.5775,735798.311105324
735798.564229167,25.28,47.19,31.8,24,175,1020,189.2,0.0183614389164403,0.559255405249162,0.789141414141414,1.194,3.6172,0.5246,0.335,0.1392,3.6122,8.796,0.8584,2.57818,108.37968,16.436,16.068,424.2634,17.398,76.72,0.545,735798.314229167
735798.567701389,25.84,44.27,31,24,174.1,1020,162.3,0.0178126615675585,0.574301460669827,0.789141414141414,1.2532,3.8166,0.4968,0.3292,0.1182,3.588,8.541,0.733,2.3785,102.65108,19.89,14.832,418.215,17.876,74.196,0.5028,735798.317701389
735798.570815972,26.2125,43.125,30,24,174.5,1020,147.5,0.0177478726557207,0.59378733572282,0.789141414141414,1.35975,4.025,0.44425,0.33075,0.12775,3.379,8.6055,0.7015,2.371125,100.0473,21.565,13.8575,418.219,18.845,70.8775,0.4245,735798.320815972
735798.573960648,26.56,41.64,31.6,24,173.2,1020,137,0.0174913798657299,0.562955254942768,0.789141414141414,1.4926,4.105,0.3882,0.3584,0.14,3.9476,8.7804,0.6216,2.37354,167.73738,22.74,13.692,419.8282,18.682,70.796,0.402,735798.323960648
735798.577077546,26.8375,40.55,31.625,23.75,173.375,1020,128.375,0.0173312197150501,0.562456068872996,0.797924901185771,1.48,4.17525,0.42275,0.3415,0.138666666666667,4.329,8.9875,0.709,2.329,214.846825,23.9375,13.695,420.2395,18.9175,69.325,0.47475,735798.327077546
735798.580206019,27.04,40.8,30.8,24,174.2,1020,144,0.0176415370823131,0.578001310363433,0.789141414141414,1.4448,4.2,0.4166,0.3186,0.1306,4.116,8.8326,0.6626,2.3339,150.1855,23.332,13.448,418.8066,18.554,70.828,0.3582,735798.330206019
735798.583680556,26.71,40.17,30,24,174,1020,125.2,0.0170598296511473,0.594059508573844,0.789141414141414,1.543,4.474,0.3168,0.30175,0.1264,3.9034,8.8936,0.5646,2.2987,96.18326,25.616,13.116,419.2534,18.702,69.332,0.406,735798.333680556
735798.586793982,26.2,41.425,29.25,23,173.25,1020,114.5,0.0170345947820007,0.609607382688584,0.824275362318841,1.57925,4.4825,0.40325,0.34575,0.12725,4.07825,8.7705,0.663,2.2871,91.596175,26.3525,13.485,419.07925,18.725,68.94,0.316,735798.336793982
735798.589916667,26.36,41.98,30,23,172,1020,115.2,0.017403659964017,0.59378733572282,0.824275362318841,1.535,4.3902,0.4926,0.344,0.13,4.4242,8.9824,0.7172,2.3069,85.50024,26.112,12.928,417.6984,18.93,69.438,0.4442,735798.339916667
735798.593049769,26.75,40.975,30,23,172.125,1020,113.375,0.0174131049810396,0.59378733572282,0.824275362318841,1.5345,4.4455,0.476,0.34575,0.12125,4.21325,8.891,0.720666666666667,2.29525,79.71325,26.88,12.53,417.22925,19.3175,67.6525,0.57775,735798.343049769
735798.596174768,27.71,38.5,30,24,173.5,1020,112.6,0.0173332329354635,0.59378733572282,0.789141414141414,1.5654,4.63,0.42,0.3658,0.141,4.2526,8.9692,0.7256,2.27856,80.97138,28.482,12.79,417.395,19.668,65.22,0.48,735798.346174768
735798.599652778,28.14,37.33,30.2,24,172.9,1020,105.8,0.0172235566800542,0.590113002233997,0.789141414141414,1.5806,4.6928,0.4185,0.3768,0.1336,4.4332,8.7344,0.6804,2.26058,119.4897,29.17,12.964,416.745,20.028,62.542,0.378,735798.349652778
735798.602766204,28.8625,35.275,32,24.25,173.375,1020,105.875,0.0169551523315833,0.555835847199011,0.781060606060606,1.57075,4.7385,0.526,0.4465,0.1485,4.1725,8.85125,0.8465,2.27525,261.475575,28.47,14.6375,417.66875,20.0175,61.8175,0.43,735798.352766204
735798.605888889,28.96,34.96,30.5,24.6,173.4,1020,109.5,0.0169062153133593,0.58487844091885,0.770244755244755,1.5914,4.7318,0.8984,0.5554,0.194,4.4476,8.9748,1.1724,2.24018,176.72556,28.092,16.472,417.6834,20.292,60.6,0.2448,735798.355888889
735798.609021991,28.8,34.35,30.25,25,173.625,1020,112.375,0.0164753144304618,0.58991130271047,0.757439782439783,1.6625,4.83325,0.602,0.7545,0.23375,5.2385,9.001,0.82675,2.205825,143.69765,26.7825,18.2,417.9605,20.68,57.5875,0.36025,735798.359021991
735798.612150463,28.52,34.3,29.8,24.4,173.3,1020,113.9,0.0161769066998088,0.598278187764714,0.776212121212121,1.6888,4.954,1.021,1.2238,0.3272,5.5852,8.998,1.1798,2.19574,170.02248,25.722,20.806,419.2466,20.972,55.604,0.3446,735798.362150463
735798.615625,28.4,33.47,30,26,173.8,1020,125.2,0.0156672146146323,0.594059508573844,0.734690090872887,1.846,5.059,0.9972,1.0814,0.3022,7.0224,9.5552,1.5266,2.36662,114.71122,22.778,25.816,422.2582,21.37,52.386,0.2428,735798.365625
735798.618739873,28.375,34.1875,31.5,24,174.125,1020,123.75,0.0159680053585118,0.565085471433026,0.789844093104963,1.98175,5.23875,0.7345,0.835,0.2105,8.19975,10.3265,1.03825,2.5261,116.43445,22.2825,30.9375,425.075,21.6675,52.7725,0.07525,735798.368739873
735798.621533565,28.4625,33.8,32,24.25,175.375,1020,126.5,0.0158839551394689,0.556116138842466,0.781060606060606,1.82533333333333,5.10625,0.5505,0.7325,0.17675,8.82925,11.06,0.82925,2.633725,194.1842,22.0875,33.165,426.6125,22.185,50.44,0.00700000000000001,735798.371533565
735798.624643519,28.76,32.77,33,24,174.8,1020,122.8,0.0156426215982851,0.538997526926767,0.789141414141414,1.7652,4.9294,0.4938,0.6846,0.1662,6.7076,10.8362,0.7014,2.53002,338.28628,22.974,34.836,424.0582,22.586,48.324,0.0948,735798.374643519
735798.627760417,29.3375,31.0125,27.875,23.25,173.25,1020,103.25,0.0153395727829492,0.640878418285414,0.815491875274484,1.58725,4.72825,0.33975,0.6305,0.1895,4.49875,9.6305,0.6055,2.197175,159.047966666667,28.6275,31.6325,414.8395,22.76,46.745,0.19825,735798.377760417
735798.630543981,29.8875,31.225,27.25,23,173.5,1020,108.25,0.0159067748392429,0.65568640837458,0.824275362318841,1.6105,4.7425,0.3535,0.607,0.183,4.634,10.25575,0.5945,2.12435,67.0902,28.895,25.5025,413.41675,23.0675,47.42,0.246,735798.380543981
735798.633333333,30.675,30.25,28.25,24,173.75,1020,119.25,0.0161400718017069,0.631830781997634,0.789141414141414,1.69525,4.74925,0.46175,0.4845,0.189,4.52666666666667,10.7586666666667,0.68825,2.151175,89.8585,27.2375,22.7825,415.04775,23.195,47.4,0.03425,735798.383333333
735798.636449074,30.99,29.66,28.3,24.2,173.3,1020,127.5,0.0161294213448846,0.630661129402421,0.782676767676768,1.683,4.6814,0.3906,0.4882,0.2038,4.3688,11.5792,0.6908,2.13402,65.8802666666667,25.822,24.07,414.5968,23.478,46.394,0.0022,735798.386449074
735798.699296875,37.5,22.0625,28,29.75,173.75,1020,78.25,0.0172078370141518,0.637480798771121,0.633098223615465,2.41333333333333,5.52875,0.52225,0.31575,0.10325,5.5535,11.5555,0.64625,2.274325,81.2979,50.2825,9.6325,404.2,26.525,37.66,0.126,735798.449296875
735798.702435185,37.09,22.61,28.2,29.6,173.9,1020,74,0.0173047521300263,0.633931751197849,0.636729643487152,2.2924,5.396,0.4876,0.2584,0.0832,5.818,11.5876,0.5796,2.22966,74.46,49.088,9.606,403.4784,26.686,37.844,0.0768,735798.452435185
735798.75484375,29.325,36.0625,30.375,24,171.625,1020,39.75,0.0178033261420369,0.588934592835016,0.789141414141414,2.62725,5.891,0.427,0.295,0.09575,6.462,11.66475,0.45575,2.227025,129.8745,49.1875,9.2675,405.6375,25.155,47.525,0.1775,735798.50484375
735798.757640336,29.375,35.4875,32,24.125,171.25,1020,40,0.0175753751980726,0.55843321642836,0.785018552875696,2.049,5.43875,0.33925,0.2665,0.07175,5.43125,9.7795,0.4545,2.2139,359.5914,48.6375,9.49,400.9895,25.33,45.8925,-0.00150000000000001,735798.507640336
